PBauto	develop.01	coming_to_be
PBauto	confirm.01	statement
PBauto	page.01	contacting
PBauto	flatter.01	manipulate_into_doing
PBauto	persuade.01	suasion
PBauto	spiral.01	motion
PBauto	trammel.01	hindering
PBauto	duel.01	hostile_encounter
PBauto	manufacture.01	manufacturing
PBauto	shut.01	body_movement
PBauto	have.03	possession
PBauto	contravene.01	compliance
PBauto	drench.01	cause_to_be_wet
PBauto	excommunicate.01	exclude_member
PBauto	graze.01	cause_impact
PBauto	forge.01	forging
PBauto	burgeon.01	progress
PBauto	board.01	board_vehicle
PBauto	spank.01	corporal_punishment
PBauto	stone.01	emptying
PBauto	board.02	temporary_stay
PBauto	abstract.01	theft
PBauto	circumcise.01	rite
PBauto	reduce.01	cause_change_of_position_on_a_scale
PBauto	distribute.01	dispersal
PBauto	pack.01	filling
PBauto	chide.01	judgment_direct_address
PBauto	sliver.01	cause_to_fragment
PBauto	hamstring.01	thwarting
PBauto	ruminate.01	cogitation
PBauto	purloin.01	theft
PBauto	pit.02	emptying
PBauto	abominate.01	experiencer_focus
PBauto	thrill.02	experiencer_obj
PBauto	dunk.02	dunking
PBauto	pile.03	filling
PBauto	pile.01	placing
PBauto	weigh.01	dimension
PBauto	outfit.01	supply
PBauto	track.03	cotheme
PBauto	contrive.02	coming_up_with
PBauto	condone.01	forgiveness
PBauto	rename.01	name_conferral
PBauto	muse.01	cogitation
PBauto	constitute.01	being_in_category
PBauto	displease.01	experiencer_obj
PBauto	scrape.01	friction
PBauto	insult.01	cause_emotion
PBauto	mention.01	statement
PBauto	puzzle.01	experiencer_obj
PBauto	certify.01	verification
PBauto	core.02	emptying
PBauto	core.01	emptying
PBauto	obtain.01	getting
PBauto	gesticulate.01	gesture
PBauto	blanket.01	adorning
PBauto	deactivate.01	change_operational_state
PBauto	stutter.01	communication_manner
PBauto	pirate.01	piracy
PBauto	throw.01	body_movement
PBauto	pray.01	rite
PBauto	masquerade.01	posing_as
PBauto	rave.01	communication_manner
PBauto	retaliate.01	revenge
PBauto	occlude.01	eclipse
PBauto	resemble.01	similarity
PBauto	boat.01	operate_vehicle
PBauto	nibble.01	ingestion
PBauto	recompense.01	rewards_and_punishments
PBauto	spoil.01	rotting
PBauto	don.01	dressing
PBauto	cart.01	bringing
PBauto	bequeath.01	giving
PBauto	deck.01	adorning
PBauto	flap.01	body_movement
PBauto	dance.01	self_motion
PBauto	bone.01	emptying
PBauto	duplicate.01	duplication
PBauto	paint.02	create_representation
PBauto	forgive.01	forgiveness
PBauto	evaporate.01	change_of_phase
PBauto	manipulate.02	manipulate_into_doing
PBauto	segment.01	separating
PBauto	motion.01	gesture
PBauto	gnash.02	body_movement
PBauto	etch.01	processing_materials
PBauto	gnash.01	body_movement
PBauto	jam.01	filling
PBauto	brawl.01	hostile_encounter
PBauto	hope.01	desiring
PBauto	crate.01	placing
PBauto	presage.01	omen
PBauto	locate.02	becoming_aware
PBauto	dehumidify.01	cause_to_be_dry
PBauto	refer.01	referring_by_name
PBauto	partition.01	separating
PBauto	whelp.01	birth
PBauto	clamber.01	self_motion
PBauto	preclude.01	thwarting
PBauto	prevail.02	beat_opponent
PBauto	rustle.02	theft
PBauto	frolic.01	self_motion
PBauto	relinquish.01	surrendering_possession
PBauto	materialize.01	coming_to_be
PBauto	overheat.01	cause_temperature_change
PBauto	refer.03	referring_by_name
PBauto	seal.01	closure
PBauto	seal.02	closure
PBauto	plead.01	request
PBauto	charm.01	experiencer_obj
PBauto	plead.02	entering_of_plea
PBauto	precede.01	relative_time
PBauto	capture.01	conquering
PBauto	deliver.101	delivery
PBauto	tuck.01	placing
PBauto	experience.01	feeling
PBauto	fluster.01	experiencer_obj
PBauto	blow.04	breathing
PBauto	dog.01	cotheme
PBauto	confine.01	inhibit_movement
PBauto	plant.01	placing
PBauto	clout.01	cause_harm
PBauto	deprecate.01	judgment_communication
PBauto	fancy.01	desiring
PBauto	wiggle.01	body_movement
PBauto	dice.01	cutting
PBauto	blow.10	bungling
PBauto	imply.01	evidence
PBauto	cement.01	attaching
PBauto	rove.01	self_motion
PBauto	call.01	labeling
PBauto	consume.01	ingestion
PBauto	poison.02	cause_harm
PBauto	call.04	contacting
PBauto	cohabit.01	personal_relationship
PBauto	cough.02	make_noise
PBauto	emit.01	emitting
PBauto	cough.01	make_noise
PBauto	perturb.01	experiencer_obj
PBauto	design.01	coming_up_with
PBauto	dodge.01	avoiding
PBauto	sup.01	ingestion
PBauto	construe.01	categorization
PBauto	pee.01	excreting
PBauto	roast.01	apply_heat
PBauto	caravan.01	operate_vehicle
PBauto	dwell.01	residence
PBauto	flagellate.01	cause_harm
PBauto	rate.01	assessing
PBauto	incapacitate.01	render_nonfunctional
PBauto	lavish.01	stinginess
PBauto	peal.01	make_noise
PBauto	honor.02	compliance
PBauto	honor.01	compliance
PBauto	flicker.01	light_movement
PBauto	covet.01	desiring
PBauto	eavesdrop.01	perception_active
PBauto	defraud.01	manipulate_into_doing
PBauto	turn.02	becoming
PBauto	exclaim.01	statement
PBauto	restore.01	rejuvenation
PBauto	restore.02	rejuvenation
PBauto	serve.03	capacity
