Communication	SocialInteraction|ContentBearingProcess	Disseminating|LinguisticCommunication|Gesture|Expressing|Fax|InPersonCommunication|Indicating	06252138-n|00740577-v|02231661-v|02956371-r|00039297-n|00039545-n|00039740-n|00040804-n|01224700-n|03798982-n|04044307-n|06251781-n|06252743-n|06252954-n|06253140-n|06253371-n|06253518-n|06260817-n|06261060-n|06261586-n|06264932-n|06265142-n|06266710-n|06267991-n|06273207-n|06273294-n|06273890-n|06273986-n|06274092-n|06274292-n|06274408-n|06274921-n|06275095-n|06275219-n|06275353-n|06275471-n|06276401-n|06276697-n|06276902-n|06277025-n|06277135-n|06278338-n|06278662-n|06278830-n|06280477-n|06280816-n|06281175-n|06281295-n|06281594-n|06281721-n|06281959-n|06282093-n|06282209-n|06685198-n|06709998-n|06739345-n|06873252-n|06876892-n|06879766-n|07011689-n|07073071-n|07080868-n|07081043-n|07090938-n|07109019-n|07109847-n|07110457-n|07127252-n|07129202-n|07129867-n|07130183-n|07130580-n|07130774-n|07134179-n|07134287-n|07134445-n|07134575-n|07134850-n|07135450-n|07136098-n|07136578-n|07136711-n|07136940-n|07137129-n|07137315-n|07137461-n|07137622-n|07137733-n|07140659-n|07141437-n|07141537-n|07141644-n|07141922-n|07142005-n|07142107-n|07142242-n|07142365-n|07142566-n|07142924-n|07143044-n|07144190-n|07155426-n|07155531-n|07160883-n|07163988-n|07180570-n|07213395-n|07214642-n|07214894-n|07214994-n|07215185-n|07215377-n|07215568-n|07215816-n|07217349-n|07217579-n|07217673-n|07222823-n|07223094-n|07224684-n|07224774-n|07225167-n|07225450-n|07225696-n|07225857-n|07226151-n|07226330-n|07229530-n|07229747-n|07230089-n|07230227-n|07232421-n|07236307-n|07239788-n|07240763-n|07245472-n|07246382-n|07253814-n|07254057-n|07255791-n|07255998-n|07257227-n|07263220-n|07279285-n|07279453-n|07280295-n|07280599-n|10697519-n|00105554-v|00105778-v|00106843-v|00107231-v|00107369-v|00107468-v|00118764-v|00171127-v|00199309-v|00203739-v|00222728-v|00223250-v|00237704-v|00242396-v|00273734-v|00291624-v|00339464-v|00386965-v|00459296-v|00520357-v|00523304-v|00534222-v|00543161-v|00568483-v|00579105-v|00579565-v|00582145-v|00582318-v|00587522-v|00592883-v|00610770-v|00610928-v|00611481-v|00612042-v|00612612-v|00613248-v|00613393-v|00619869-v|00620239-v|00626890-v|00627970-v|00692143-v|00714884-v|00718117-v|00719062-v|00725563-v|00728393-v|00732837-v|00738583-v|00738747-v|00741702-v|00741911-v|00742051-v|00742320-v|00742865-v|00743082-v|00743223-v|00744070-v|00744572-v|00744776-v|00744904-v|00745078-v|00745383-v|00747640-v|00749376-v|00749584-v|00757056-v|00760187-v|00760956-v|00762889-v|00763009-v|00763136-v|00763260-v|00764902-v|00767918-v|00768265-v|00769180-v|00769355-v|00769453-v|00769989-v|00770141-v|00770437-v|00771133-v|00771341-v|00772488-v|00773285-v|00773786-v|00773922-v|00774056-v|00774817-v|00774932-v|00776523-v|00776846-v|00777793-v|00780191-v|00780444-v|00780575-v|00781491-v|00781652-v|00787359-v|00787876-v|00790135-v|00790703-v|00790965-v|00796976-v|00797303-v|00798402-v|00798539-v|00798717-v|00799076-v|00799243-v|00799383-v|00799798-v|00800242-v|00802136-v|00804653-v|00804802-v|00805228-v|00805376-v|00805910-v|00808343-v|00808528-v|00808671-v|00809071-v|00809248-v|00809453-v|00809654-v|00810385-v|00812580-v|00812882-v|00813651-v|00813790-v|00814458-v|00814621-v|00815171-v|00815379-v|00815539-v|00818974-v|00823669-v|00823827-v|00824066-v|00824292-v|00824593-v|00825648-v|00825776-v|00825975-v|00826201-v|00826333-v|00826509-v|00827158-v|00827302-v|00827458-v|00827601-v|00828374-v|00828754-v|00828901-v|00829014-v|00830188-v|00830348-v|00830498-v|00830648-v|00831074-v|00831273-v|00831476-v|00833199-v|00833546-v|00833702-v|00834009-v|00834557-v|00834745-v|00834943-v|00835294-v|00835506-v|00836705-v|00840413-v|00840609-v|00840809-v|00840980-v|00841125-v|00841394-v|00841767-v|00841986-v|00842772-v|00844553-v|00844941-v|00845144-v|00845299-v|00845658-v|00845765-v|00845909-v|00846218-v|00846344-v|00846509-v|00847158-v|00847365-v|00847478-v|00847683-v|00847870-v|00848169-v|00848420-v|00848894-v|00849080-v|00849592-v|00850501-v|00851239-v|00851625-v|00851733-v|00852685-v|00852922-v|00853195-v|00853445-v|00853633-v|00853958-v|00854788-v|00855295-v|00855512-v|00855933-v|00856429-v|00857270-v|00857407-v|00857517-v|00857653-v|00857923-v|00858341-v|00858568-v|00858781-v|00859153-v|00859325-v|00859604-v|00859758-v|00859937-v|00860136-v|00860482-v|00861200-v|00861333-v|00862225-v|00862467-v|00862591-v|00862683-v|00863174-v|00863277-v|00863433-v|00863579-v|00863906-v|00864475-v|00864814-v|00865280-v|00865664-v|00865776-v|00865958-v|00867843-v|00868009-v|00870942-v|00871623-v|00873469-v|00875951-v|00876104-v|00876200-v|00876332-v|00876442-v|00876665-v|00876994-v|00880102-v|00880227-v|00880518-v|00880780-v|00880978-v|00881329-v|00881534-v|00881901-v|00882220-v|00882523-v|00882802-v|00883112-v|00883226-v|00883635-v|00883847-v|00887142-v|00892467-v|00894738-v|00895641-v|00895855-v|00896017-v|00896497-v|00899847-v|00900376-v|00900728-v|00900961-v|00901103-v|00901464-v|00901651-v|00902424-v|00902654-v|00905852-v|00907657-v|00907800-v|00907930-v|00909134-v|00910000-v|00910555-v|00910654-v|00910891-v|00910973-v|00911261-v|00911350-v|00911562-v|00911761-v|00912048-v|00912833-v|00913795-v|00913885-v|00913982-v|00914061-v|00914215-v|00915265-v|00915423-v|00916123-v|00916679-v|00916783-v|00917537-v|00917651-v|00917772-v|00918471-v|00918746-v|00925735-v|00927900-v|00929160-v|00929362-v|00929509-v|00929703-v|00930194-v|00931085-v|00933107-v|00934965-v|00935141-v|00935264-v|00935456-v|00935631-v|00935827-v|00936648-v|00936763-v|00936913-v|00937023-v|00937208-v|00937879-v|00939857-v|00941037-v|00941346-v|00941565-v|00941855-v|00943563-v|00943732-v|00944415-v|00944788-v|00945255-v|00945648-v|00945853-v|00947077-v|00947439-v|00950670-v|00950936-v|00952182-v|00953058-v|00954038-v|00954137-v|00954271-v|00954422-v|00955033-v|00955472-v|00956250-v|00956405-v|00957178-v|00957378-v|00957945-v|00958078-v|00958174-v|00959178-v|00959367-v|00961114-v|00963015-v|00963155-v|00963283-v|00963452-v|00963872-v|00963961-v|00964110-v|00964237-v|00964365-v|00964478-v|00964911-v|00965542-v|00967098-v|00971460-v|00971650-v|00974173-v|00975202-v|00975334-v|00975427-v|00977871-v|00978055-v|00978369-v|00979988-v|00980176-v|00980339-v|00980453-v|00980908-v|00981083-v|00981814-v|00982178-v|00982293-v|00982514-v|00982779-v|00982913-v|00983123-v|00983333-v|00985593-v|00985706-v|00985800-v|00985923-v|00986074-v|00986173-v|00986311-v|00986417-v|00986897-v|00987597-v|00987870-v|00988028-v|00988287-v|00988692-v|00989084-v|00990008-v|00990812-v|00991025-v|00991151-v|00991264-v|00991385-v|00991577-v|00991900-v|00992804-v|01001467-v|01005904-v|01006421-v|01006699-v|01007495-v|01007676-v|01007924-v|01009986-v|01011725-v|01012073-v|01012395-v|01012561-v|01012792-v|01012905-v|01014186-v|01014362-v|01014609-v|01015104-v|01015866-v|01019808-v|01021128-v|01021420-v|01021973-v|01022906-v|01023071-v|01023781-v|01024763-v|01024864-v|01025089-v|01025246-v|01025785-v|01026728-v|01026975-v|01027361-v|01027668-v|01027924-v|01032451-v|01032715-v|01033189-v|01033942-v|01034647-v|01034766-v|01035199-v|01035380-v|01036804-v|01037498-v|01037650-v|01037910-v|01038666-v|01039162-v|01039330-v|01040031-v|01040158-v|01040278-v|01040400-v|01040550-v|01041298-v|01041644-v|01041954-v|01042228-v|01042432-v|01042531-v|01042725-v|01042995-v|01043112-v|01043612-v|01043768-v|01044811-v|01044891-v|01045318-v|01047596-v|01048492-v|01050165-v|01050313-v|01051364-v|01051573-v|01051956-v|01053221-v|01056554-v|01058036-v|01058880-v|01058995-v|01059123-v|01060909-v|01061320-v|01061481-v|01061704-v|01061799-v|01061881-v|01062165-v|01062739-v|01063529-v|01063930-v|01064062-v|01064151-v|01065272-v|01065456-v|01066036-v|01066775-v|01067194-v|01067380-v|01067512-v|01067664-v|01067995-v|01069190-v|01069391-v|01070777-v|01071328-v|01071632-v|01071916-v|01072133-v|01161830-v|01162629-v|01175467-v|01175810-v|01222016-v|01231140-v|01273974-v|01274104-v|01355906-v|01379256-v|01435380-v|01447124-v|01469770-v|01470098-v|01470225-v|01470524-v|01543998-v|01544285-v|01544558-v|01616901-v|01703454-v|01716283-v|01760300-v|01822724-v|01826378-v|01860620-v|01899017-v|01952898-v|02006709-v|02188848-v|02235842-v|02248808-v|02249018-v|02249147-v|02249293-v|02259547-v|02259829-v|02384554-v|02458103-v|02541509-v|02721840-v|00152784-r|00152896-r|00174719-r|00496670-r|00498161-r|00768808-r|01707404-r|01806992-r|01999608-r|00220223-r
TransportationDevice	Device|TransportationEquipment	MilitaryPlatform|Vehicle|Elevator|Oar|Pump	03100490-n|02666501-n|02686121-n|02690373-n|02692877-n|02693709-n|02704645-n|02704792-n|02712643-n|02729222-n|02731900-n|02732433-n|02759387-n|02763198-n|02766044-n|02784124-n|02787120-n|02793199-n|02794474-n|02797295-n|02806762-n|02808829-n|02808968-n|02811618-n|02812201-n|02831335-n|02835271-n|02842573-n|02843029-n|02850950-n|02853336-n|02854532-n|02859729-n|02860847-n|02861022-n|02863638-n|02871314-n|02878222-n|02901377-n|02901620-n|02907194-n|02907296-n|02909706-n|02912557-n|02917067-n|02918455-n|02931013-n|02932891-n|02933750-n|02934451-n|02934641-n|02951358-n|02956393-n|02960501-n|02962414-n|02965122-n|02965216-n|02965300-n|02966372-n|02968210-n|02971579-n|02981792-n|02982416-n|02986348-n|03002555-n|03009111-n|03025165-n|03027505-n|03045228-n|03055670-n|03061345-n|03065063-n|03075946-n|03095699-n|03100897-n|03105306-n|03112605-n|03113035-n|03122202-n|03122295-n|03140900-n|03141327-n|03154316-n|03166120-n|03173929-n|03180504-n|03186285-n|03193260-n|03193423-n|03193597-n|03199901-n|03215191-n|03217739-n|03218198-n|03219732-n|03227505-n|03235979-n|03236423-n|03247351-n|03254374-n|03255899-n|03256166-n|03280813-n|03306385-n|03316873-n|03321419-n|03327133-n|03344393-n|03345487-n|03347191-n|03356038-n|03362771-n|03365231-n|03373611-n|03374102-n|03381565-n|03389889-n|03394272-n|03394480-n|03397266-n|03397412-n|03404012-n|03411339-n|03412511-n|03412674-n|03417042-n|03423966-n|03424103-n|03426871-n|03435991-n|03436656-n|03436891-n|03439814-n|03447447-n|03447593-n|03464628-n|03465151-n|03466493-n|03466600-n|03468570-n|03470948-n|03474635-n|03483086-n|03490119-n|03490784-n|03491032-n|03492087-n|03512147-n|03539103-n|03541269-n|03541393-n|03541923-n|03545470-n|03547229-n|03548533-n|03552749-n|03555217-n|03556811-n|03556992-n|03567788-n|03585551-n|03585778-n|03599486-n|03602081-n|03608074-n|03609235-n|03609786-n|03612010-n|03626658-n|03638014-n|03638623-n|03647423-n|03648431-n|03660562-n|03662601-n|03663781-n|03666917-n|03668488-n|03669367-n|03670208-n|03673027-n|03678362-n|03680942-n|03687820-n|03690600-n|03695753-n|03696445-n|03698604-n|03703203-n|03709644-n|03710079-n|03711044-n|03718212-n|03757138-n|03764822-n|03765467-n|03768823-n|03769722-n|03770520-n|03783873-n|03784053-n|03785016-n|03790230-n|03790953-n|03792782-n|03796401-n|03809312-n|03811295-n|03833907-n|03844459-n|03845190-n|03853924-n|03859170-n|03861430-n|03868242-n|03874138-n|03878294-n|03884639-n|03896103-n|03896233-n|03896419-n|03897634-n|03900194-n|03930229-n|03930431-n|03939178-n|03939565-n|03946325-n|03947888-n|03973003-n|03977592-n|03977966-n|03981924-n|03989199-n|04012084-n|04012482-n|04017807-n|04018951-n|04024576-n|04024983-n|04026813-n|04037298-n|04037964-n|04038231-n|04038338-n|04045397-n|04046810-n|04048075-n|04048568-n|04054213-n|04074876-n|04089976-n|04091584-n|04095210-n|04097373-n|04102406-n|04115456-n|04126066-n|04128499-n|04128837-n|04132354-n|04133114-n|04145322-n|04146614-n|04146862-n|04147183-n|04150273-n|04150371-n|04156720-n|04158807-n|04160586-n|04166436-n|04176068-n|04185329-n|04185529-n|04185656-n|04190997-n|04196502-n|04204347-n|04205192-n|04208760-n|04211219-n|04211970-n|04212165-n|04212467-n|04214282-n|04215800-n|04222723-n|04223066-n|04224543-n|04225987-n|04228054-n|04230487-n|04232543-n|04235165-n|04242408-n|04244847-n|04244997-n|04245412-n|04250599-n|04266162-n|04273569-n|04291992-n|04308807-n|04309348-n|04310018-n|04317063-n|04334504-n|04336792-n|04348184-n|04349306-n|04359034-n|04363082-n|04363559-n|04363671-n|04365112-n|04373428-n|04389854-n|04396650-n|04397027-n|04406687-n|04406817-n|04409011-n|04409128-n|04415663-n|04427473-n|04443433-n|04463983-n|04465358-n|04467307-n|04469684-n|04469813-n|04472098-n|04473432-n|04474187-n|04474843-n|04476116-n|04477725-n|04483307-n|04485750-n|04486616-n|04487268-n|04495843-n|04497249-n|04520170-n|04520382-n|04520480-n|04524716-n|04543509-n|04543924-n|04552696-n|04558059-n|04560502-n|04561167-n|04562122-n|04562262-n|04563020-n|04567746-n|04574348-n|04574471-n|04577139-n|04577293-n|04583620-n|04587327-n|04606251-n|04610013-n|04612373-n|04612504-n|04614372-n|05083567-n|08386280-n|00316572-r|00316827-r|00941148-r|01026721-r|01026911-r|01027076-r|01093323-r|01093524-r|01093631-r|01093850-r|01093956-r|01380267-r|01435891-r|01523450-r|01757782-r|01828987-r|02292421-r|02353849-r|02453616-r|02453770-r|02453921-r|02454081-r|02555683-r|02607078-r|02607298-r|02731174-r|02752678-r|02926936-r|03128327-r|00202718-r
GasMixture	Mixture	Air|Cloud	11422597-n
JudicialOrganization	Organization	AppealsCourt|ConstitutionalCourt|IslamicLawCourt|SupremeCourt	08323301-n
LinguisticExpression	ContentBearingPhysical	AlphaNumericString|AlphabeticString|Language|Text|Word|Sentence|Morpheme|Phrase|PostalAddressText	06284225-n|06723908-n|07012534-n|02842445-r|06294309-n|06301302-n|06305109-n|06305223-n|06312966-n|06324355-n|06350274-n|06350592-n|06350777-n|06350918-n|06351086-n|06359877-n|06603242-n|06603366-n|06604319-n|06604548-n|06604743-n|06605046-n|06605396-n|06605682-n|06605780-n|06674188-n|06775969-n|06821889-n|06824041-n|06830838-n|06890373-n|07013269-n|07015151-n|07069002-n|07070883-n|07071017-n|07075006-n|07075172-n|07081345-n|07081473-n|07081646-n|07106800-n|07107083-n|07107381-n|07107522-n|07107676-n|07107896-n|07108123-n|07108282-n|07108453-n|07108657-n|07108807-n|07126228-n|07130050-n|07132729-n|07133313-n|07138504-n|07138736-n|07151380-n|07151892-n|07152027-n|07154330-n|07154666-n|07154868-n|07156375-n|07157273-n|07159276-n|07159467-n|07202311-n|07202579-n|07276018-n|07279045-n|00102201-r|00102786-r|00103696-r|00103953-r|00113015-r|00113245-r|00202508-r|00549675-r|00549826-r|00552315-r|00552618-r|00563789-r|00564858-r|00565565-r|00766957-r|00870614-r|00870827-r|01146012-r|01146207-r|01296816-r|01418989-r|01419149-r|01419638-r|01419999-r|01420488-r|01420899-r|01540871-r|01541258-r|01973823-r|02004385-r|02005460-r|02182862-r|02182979-r|02183135-r|02183421-r|02183512-r|02349685-r|02349852-r|02350035-r|02482790-r|02613206-r|02619686-r|02635941-r|02707008-r|02763140-r|02768958-r|02769463-r|02806721-r|02842862-r|02843095-r|02856124-r|02858707-r|02858941-r|02859341-r|02861997-r|02862251-r|02864400-r|02904691-r|02936971-r|02938236-r|02965552-r|02997329-r|03004358-r|03004561-r|03123561-r|03137397-r|00143840-r|00143946-r|00144033-r|00159690-r|00160086-r|00330833-r|00361446-r|00442540-r|00456954-r
IntentionalProcess	Process	ContentDevelopment|Guiding|Maintaining|Maneuver|OrganizationalProcess|Poking|SocialInteraction|CriminalAction|DeployingWeaponOfMassDestruction|DismantlingWeaponOfMassDestruction|Dodging|Drilling|Ducking|Keeping|Repairing|Digging|IntentionalPsychologicalProcess|Making|EngineersSubprocess|Evacuation|ITProcess|Pursuing|RecreationOrExercise|Listening|Looking|Modeling	00030358-n|00034479-n|00035189-n|00407535-n|01023820-n|04599396-n|05652593-n|07309599-n|07360841-n|01060494-v|02370987-v|02488056-v|02520219-r|02520693-r|02520824-r|00062330-r|00035891-n|00036299-n|00036580-n|00037396-n|00038175-n|00038262-n|00038573-n|00038863-n|00039916-n|00044150-n|00047106-n|00047941-n|00048225-n|00051525-n|00051712-n|00051897-n|00061598-n|00061917-n|00062451-n|00062671-n|00062806-n|00066216-n|00066397-n|00070641-n|00083260-n|00097504-n|00097923-n|00099267-n|00099439-n|00099588-n|00152519-n|00156625-n|00173487-n|00178024-n|00201923-n|00212678-n|00233386-n|00235074-n|00239483-n|00253070-n|00279534-n|00323923-n|00409075-n|00409211-n|00409483-n|00409823-n|00409943-n|00414179-n|00414790-n|00414881-n|00415000-n|00415098-n|00420712-n|00455348-n|00521085-n|00575741-n|00576451-n|00576877-n|00577068-n|00579334-n|00579564-n|00580190-n|00581517-n|00581991-n|00582071-n|00620752-n|00621326-n|00621476-n|00621627-n|00622068-n|00623162-n|00632820-n|00676834-n|00694866-n|00721141-n|00721431-n|00722061-n|00722253-n|00744862-n|00785959-n|00786195-n|00786887-n|00787061-n|00787218-n|00787307-n|00787832-n|00788007-n|00788473-n|00788766-n|00789391-n|00795508-n|00795625-n|00795720-n|00796586-n|00796886-n|00797207-n|00797581-n|00797878-n|00804379-n|00804535-n|00806075-n|00806902-n|00809074-n|00809702-n|00809886-n|00810026-n|00810234-n|00811036-n|00885088-n|00899501-n|00900581-n|00952787-n|00970478-n|00970645-n|00981180-n|00996513-n|01000068-n|01000969-n|01001097-n|01017987-n|01018630-n|01018951-n|01019129-n|01022178-n|01024392-n|01026897-n|01027231-n|01027379-n|01027859-n|01031858-n|01037294-n|01048697-n|01049475-n|01051221-n|01070708-n|01072236-n|01076863-n|01078279-n|01078572-n|01080366-n|01081346-n|01135372-n|01135952-n|01136265-n|01143040-n|01143580-n|01143957-n|01144046-n|01148398-n|01148614-n|01152461-n|01159461-n|01181212-n|01195584-n|01203277-n|01228380-n|01234729-n|01234952-n|01235137-n|01236049-n|01239487-n|01240745-n|01240850-n|01249060-n|01257418-n|01265475-n|01265734-n|01265921-n|01266152-n|01266364-n|01266491-n|01266745-n|01267135-n|01267808-n|03377582-n|03979100-n|06887962-n|06890846-n|07322550-n|00019792-v|00019982-v|00041206-v|00060063-v|00124226-v|00164658-v|00164816-v|00165103-v|00165450-v|00169298-v|00170857-v|00171458-v|00171852-v|00172258-v|00172381-v|00172505-v|00187268-v|00191940-v|00199659-v|00203213-v|00203556-v|00208055-v|00234217-v|00234725-v|00234857-v|00234988-v|00235918-v|00236104-v|00236289-v|00236592-v|00237511-v|00243124-v|00243379-v|00250877-v|00251615-v|00265386-v|00268796-v|00269423-v|00269682-v|00270005-v|00270215-v|00271403-v|00271520-v|00271711-v|00272391-v|00272683-v|00272910-v|00273114-v|00273257-v|00273445-v|00275843-v|00276068-v|00276214-v|00276373-v|00276601-v|00276883-v|00277086-v|00277254-v|00277399-v|00277659-v|00278117-v|00278280-v|00278514-v|00278710-v|00278899-v|00279075-v|00279239-v|00293429-v|00293528-v|00293977-v|00294884-v|00295120-v|00297780-v|00298067-v|00298244-v|00299341-v|00299580-v|00300113-v|00301179-v|00301544-v|00301662-v|00302464-v|00306539-v|00312278-v|00315810-v|00315956-v|00319214-v|00319761-v|00321148-v|00341560-v|00347610-v|00347804-v|00347918-v|00348252-v|00348422-v|00348541-v|00349223-v|00349416-v|00349592-v|00349785-v|00350461-v|00350889-v|00351048-v|00351266-v|00351406-v|00351576-v|00351719-v|00353839-v|00354317-v|00355038-v|00355365-v|00362348-v|00362610-v|00362805-v|00363003-v|00363110-v|00363493-v|00363742-v|00364064-v|00364297-v|00364478-v|00381331-v|00383275-v|00383871-v|00386085-v|00388065-v|00393953-v|00394381-v|00394563-v|00394813-v|00395583-v|00395698-v|00395841-v|00400427-v|00400741-v|00400883-v|00401202-v|00401538-v|00401688-v|00402389-v|00402539-v|00402831-v|00405079-v|00405236-v|00405540-v|00406243-v|00406963-v|00407146-v|00407328-v|00407848-v|00408624-v|00410649-v|00410817-v|00412696-v|00412860-v|00415398-v|00415635-v|00416705-v|00416880-v|00417001-v|00417482-v|00417596-v|00418110-v|00418765-v|00424337-v|00436404-v|00436879-v|00437125-v|00437449-v|00437732-v|00437976-v|00452512-v|00453294-v|00456740-v|00460555-v|00460759-v|00460900-v|00461354-v|00461493-v|00462092-v|00462689-v|00462894-v|00463007-v|00463234-v|00466651-v|00467717-v|00468116-v|00468236-v|00470386-v|00472532-v|00473572-v|00473799-v|00474017-v|00474308-v|00475647-v|00478488-v|00478830-v|00481941-v|00482473-v|00482749-v|00482893-v|00483181-v|00483466-v|00483656-v|00484892-v|00485274-v|00485435-v|00486018-v|00486557-v|00488770-v|00489029-v|00489299-v|00489496-v|00489699-v|00504464-v|00513492-v|00513936-v|00514069-v|00514871-v|00517529-v|00517684-v|00518653-v|00518852-v|00520194-v|00523645-v|00523895-v|00525281-v|00525805-v|00526643-v|00527367-v|00527572-v|00533773-v|00533897-v|00534094-v|00534680-v|00535669-v|00537632-v|00547995-v|00548479-v|00548913-v|00549063-v|00549217-v|00549771-v|00551611-v|00551840-v|00552458-v|00552619-v|00553208-v|00554729-v|00559919-v|00560122-v|00563552-v|00571061-v|00571273-v|00572661-v|00573457-v|00573571-v|00578508-v|00578733-v|00586598-v|00587849-v|00588703-v|00614999-v|00615774-v|00616153-v|00616361-v|00616498-v|00616857-v|00617293-v|00617413-v|00665235-v|00666510-v|00666722-v|00668099-v|00668805-v|00669099-v|00669243-v|00669366-v|00669630-v|00669970-v|00670179-v|00677966-v|00678105-v|00680346-v|00680485-v|00680841-v|00681125-v|00682928-v|00686039-v|00686249-v|00686879-v|00687738-v|00688261-v|00696042-v|00698572-v|00700517-v|00701040-v|00701576-v|00701724-v|00702601-v|00703310-v|00707956-v|00717045-v|00717208-v|00718645-v|00731574-v|00745970-v|00761454-v|00771806-v|00771961-v|00776988-v|00777391-v|00778885-v|00779061-v|00779601-v|00779804-v|00779908-v|00780052-v|00781303-v|00783859-v|00790509-v|00800750-v|00800930-v|00801522-v|00801782-v|00801977-v|00802946-v|00804476-v|00807178-v|00807941-v|00810729-v|00811039-v|00811171-v|00811375-v|00811720-v|00811881-v|00811995-v|00812149-v|00812298-v|00813495-v|00817167-v|00818422-v|00819163-v|00819335-v|00820075-v|00837133-v|00868471-v|00893167-v|00947591-v|00959714-v|00969370-v|01001643-v|01005373-v|01018800-v|01021629-v|01025455-v|01025602-v|01026558-v|01028466-v|01029212-v|01029368-v|01029760-v|01057034-v|01057342-v|01057558-v|01057709-v|01057837-v|01064560-v|01064696-v|01070455-v|01079172-v|01079339-v|01082937-v|01083044-v|01100672-v|01103836-v|01104376-v|01107705-v|01107806-v|01108627-v|01113975-v|01114143-v|01114303-v|01115411-v|01116447-v|01118292-v|01129064-v|01130455-v|01130607-v|01130930-v|01131058-v|01131473-v|01138102-v|01146051-v|01146290-v|01147709-v|01148199-v|01150559-v|01151110-v|01151627-v|01151753-v|01151889-v|01152214-v|01152896-v|01154825-v|01155545-v|01158484-v|01160193-v|01160645-v|01160806-v|01160899-v|01161087-v|01161561-v|01161695-v|01161947-v|01162425-v|01162754-v|01163197-v|01163355-v|01163495-v|01164273-v|01164568-v|01164725-v|01164906-v|01165579-v|01165898-v|01166237-v|01182152-v|01182293-v|01182559-v|01186958-v|01189427-v|01189604-v|01189823-v|01190012-v|01191512-v|01191645-v|01191838-v|01191974-v|01192179-v|01193721-v|01193932-v|01194114-v|01194238-v|01196037-v|01196364-v|01196524-v|01197626-v|01203234-v|01214927-v|01239054-v|01241073-v|01253468-v|01291817-v|01292885-v|01294026-v|01350449-v|01366426-v|01380638-v|01381244-v|01381549-v|01381796-v|01386073-v|01421622-v|01422003-v|01422172-v|01422539-v|01430633-v|01431132-v|01440378-v|01440646-v|01452918-v|01453109-v|01465732-v|01473346-v|01473729-v|01475415-v|01475737-v|01475828-v|01498166-v|01505058-v|01510173-v|01528339-v|01546513-v|01560984-v|01563336-v|01568630-v|01572728-v|01586018-v|01586278-v|01586600-v|01588297-v|01590389-v|01591476-v|01601234-v|01601685-v|01602318-v|01602527-v|01602665-v|01607590-v|01615991-v|01618693-v|01619231-v|01619354-v|01619725-v|01625343-v|01625532-v|01627779-v|01628899-v|01630751-v|01631072-v|01631959-v|01641341-v|01641545-v|01641914-v|01642717-v|01642820-v|01642924-v|01644746-v|01645157-v|01645421-v|01646300-v|01648488-v|01649251-v|01649482-v|01649809-v|01655505-v|01657254-v|01658586-v|01662118-v|01666894-v|01669285-v|01685313-v|01686626-v|01686827-v|01712554-v|01712704-v|01713348-v|01713491-v|01713587-v|01713983-v|01714095-v|01716112-v|01716407-v|01716619-v|01716882-v|01717169-v|01717628-v|01717851-v|01718015-v|01718185-v|01718331-v|01718535-v|01718755-v|01718952-v|01722980-v|01734502-v|01734929-v|01735144-v|01739099-v|01739675-v|01741692-v|01742726-v|01744082-v|01745052-v|01747085-v|01755816-v|01757994-v|01758526-v|01768935-v|01859995-v|01860795-v|01861230-v|01861403-v|01861622-v|01862090-v|01862496-v|01862918-v|01988080-v|01995549-v|01998793-v|02019574-v|02019716-v|02021921-v|02022162-v|02031158-v|02031430-v|02032010-v|02137132-v|02140033-v|02141973-v|02142280-v|02142413-v|02142520-v|02171514-v|02358327-v|02367363-v|02369633-v|02369948-v|02370433-v|02372605-v|02373336-v|02408965-v|02412366-v|02415039-v|02415831-v|02419073-v|02422967-v|02423762-v|02428316-v|02437340-v|02437707-v|02438383-v|02438535-v|02438730-v|02439047-v|02439156-v|02439281-v|02451679-v|02487901-v|02507464-v|02515194-v|02518161-v|02518625-v|02518839-v|02520730-v|02526811-v|02526934-v|02527085-v|02527294-v|02530167-v|02530770-v|02531088-v|02531199-v|02531500-v|02532886-v|02534062-v|02549581-v|02560767-v|02561168-v|02595234-v|02595383-v|02595523-v|02597601-v|02600779-v|02600948-v|02601996-v|02602458-v|02603056-v|02603299-v|02614023-v|02617567-v|02641741-v|02641957-v|02642238-v|02642610-v|02642814-v|02643421-v|02643574-v|02674879-v|02675067-v|02675270-v|02675603-v|02675701-v|02681335-v|02681639-v|02684924-v|02703289-v|00308355-r|00308488-r|00338275-r|00729776-r|00736020-r|01337486-r|01337767-r|01338116-r|01798828-r|02520925-r|02521036-r|02522267-r|02748097-r|02941652-r|03014288-r|03111832-r|00085667-r|00277728-r|00384207-r|00507323-r
AGM	AirLaunchMissile|GroundAttackMissile	AGM114|AGM65	02693540-n
